,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
T-47D,19.769789,3.6295822,-3.02922,9.444024,7.806987,9.303426,-27.19212,10.238256,16.634909,-27.117992,16.832315,1.6103702,-22.007477,20.233025,-14.81809,-0.21707807
NCI-H647,30.173918,1.646507,-7.291959,10.988645,3.636236,7.953977,-43.376842,26.846945,36.80963,-45.60472,29.405058,-10.319349,-32.845142,42.559948,-28.615957,10.007986
JHUEM-3,-1.2632246,-14.205921,-11.121766,-12.287614,-5.3613806,-27.734184,31.805496,-17.200146,-25.862984,29.998129,-12.146915,5.576267,31.769997,-35.839725,18.780869,-6.1437907
DK-MG,-0.69662535,-12.3616495,-9.740815,-11.156693,-5.170397,-24.069645,26.644173,-14.385979,-21.59558,25.420965,-9.769179,4.3588986,27.014936,-30.282131,16.142757,-5.272064
OV7,-0.65587085,-9.129043,-7.790833,-8.011468,-3.1849144,-17.23195,20.067648,-11.53587,-16.72489,18.884401,-7.296741,3.8108265,19.62386,-22.948158,11.285068,-4.062946
Hs 172.T,-1.1950638,-14.595773,-11.495485,-12.512051,-5.3141294,-28.166891,32.49933,-17.795643,-26.587648,30.689253,-12.348165,5.839723,32.322044,-36.87968,19.192667,-6.415798
RERF-LC-A1,0.35674667,-9.069204,-6.685374,-6.198449,-1.9912997,-14.244594,16.91939,-10.455919,-14.651062,16.015009,-5.9230156,3.8254392,16.020287,-20.95745,10.5426655,-4.253518
HT-1376,2.3250625,-11.291847,-9.397739,-8.41521,-1.1802319,-17.633074,22.619728,-16.331474,-21.889534,21.116358,-7.4931355,6.9993863,20.330248,-29.455692,13.586919,-7.1592326
T3M-4,12.723906,2.15544,-1.3366525,5.981787,6.272494,6.30356,-16.736727,3.5680466,7.870494,-15.958109,10.499746,3.2162461,-13.593619,10.152448,-8.055115,-2.3624423
JHH-5,73.485405,10.708926,-10.517528,32.45057,13.464571,23.79663,-112.41569,64.0671,89.529495,-111.065384,74.878204,-17.097637,-81.31652,102.17863,-67.83615,17.721024
SU-DHL-8,5.400293,-1.0917226,-0.977185,0.50581753,1.9984509,-1.51299,-1.0412256,-3.1098495,-3.1550179,-0.8416289,1.8339539,3.7489593,-0.35544986,-3.2697241,1.6938004,-3.9476228
NCI-H322,8.163487,0.87872964,2.7121964,2.9872718,9.8626585,3.2228544,-5.908725,-7.7345595,-5.3264723,-3.8196177,3.5993404,9.622632,-4.2571635,-6.5912457,2.9952962,-10.426556
WM88,7.953338,-0.30964753,-2.5148504,0.9756402,7.4917755,2.52352,-7.6013103,-3.3486602,-2.040594,-8.496085,4.3312473,6.365102,-7.1659484,-0.10680765,-0.92484534,-4.9226923
MOR/CPR,3.214764,-2.7503734,-3.7084126,-1.8586432,1.5517226,-2.5327387,1.9606851,-3.7414348,-4.0463586,1.1376338,-0.22558163,2.6073825,1.5952419,-4.8629208,1.8575162,-1.775449
DND-41,-0.1386174,-11.323198,-8.194463,-9.185132,-3.7279124,-21.96738,25.763288,-14.758751,-21.8166,24.582941,-9.814794,5.2389307,25.38903,-30.375671,15.781973,-6.1306033
SLR26,-0.2510391,-4.850932,-3.9565828,-4.1670246,-2.4197693,-8.878931,9.26356,-4.3558517,-6.647548,8.685546,-3.590585,0.9264958,9.720321,-9.554127,5.411577,-0.6699566
AN3-CA,2.2648103,-2.0149524,-1.8404958,0.08379832,1.1115807,-1.9481295,2.4436848,-3.173875,-3.5759904,1.6690748,-0.5162431,2.338571,1.6055384,-4.6864853,1.3126862,-1.3522147
SNU-16,34.029514,4.2753544,-5.9530764,12.111484,4.6629972,9.197899,-54.08945,32.247787,44.316093,-54.58945,36.556023,-10.723943,-38.481934,50.779118,-33.58488,9.92565
KMS-28BM,1.8722404,-13.244552,-9.590032,-8.850245,-2.359149,-21.873814,26.141367,-16.155043,-22.91385,24.431862,-9.907642,6.4368386,25.059395,-31.822102,17.160456,-6.546777
MOLM-16,-0.4156074,-13.016592,-10.558975,-11.29771,-4.768994,-24.478857,28.235355,-15.536153,-23.038347,26.217768,-10.492542,4.9444466,27.882607,-31.391083,16.06093,-5.2093062
KYO-1,9.732099,2.2368503,-0.551092,3.3331683,1.2910261,2.2688167,-17.197657,9.520716,13.493514,-16.71286,12.0327425,-2.540651,-11.2163515,15.404704,-10.142639,2.1610765
SCC-25,23.235067,4.4561224,-1.9232757,11.359746,8.118345,11.851496,-35.942898,16.53574,25.177952,-34.575058,22.331627,-1.6305385,-27.146538,28.786072,-19.490116,2.0440133
EB2,22.862598,1.357363,-5.3999047,7.375887,2.4821124,5.184608,-33.033966,20.33496,27.768194,-34.85418,22.733679,-7.784725,-24.64125,32.398605,-21.804924,7.3237495
COR-L279,-1.1631421,-14.005203,-10.926339,-12.033116,-5.248072,-27.27065,31.341825,-16.971928,-25.511465,29.575274,-11.981949,5.5192075,31.264946,-35.36891,18.54816,-6.0913143
A4/Fukuda,-0.83476377,-11.269832,-9.879522,-10.619679,-6.9472146,-23.941181,25.302044,-12.172125,-18.94152,24.135416,-9.700951,3.4646916,26.688381,-26.676937,14.249351,-2.7290795
KMS-12-BM,-1.1979916,-14.146432,-11.043255,-12.13368,-5.2292776,-27.495726,31.633007,-17.172604,-25.78334,29.844088,-12.099324,5.6206317,31.535261,-35.756718,18.73384,-6.169711
Toledo,24.958614,1.290865,-6.798497,1.9573568,0.4337925,-0.52205527,-38.714455,23.05581,32.451096,-41.78283,29.20978,-10.294055,-24.585772,39.631756,-25.791378,8.574767
Panc 03.27,28.569073,3.1894217,-5.770626,10.818206,4.266352,8.307487,-42.196136,24.745663,34.187748,-43.283768,29.03755,-7.806075,-31.334356,39.731728,-27.2262,7.5403976
HT,2.000331,-16.256422,-11.519337,-10.378544,-4.821129,-29.02448,34.143856,-18.96006,-28.390764,31.620861,-13.250823,7.1077566,32.7663,-39.296864,20.858244,-7.262707
NALM-1,-1.1263655,-13.836267,-10.859548,-11.874285,-4.998625,-26.649767,30.757296,-16.878698,-25.195496,29.047539,-11.67285,5.5379963,30.587065,-34.932297,18.191292,-6.1299973
P12-Ichikawa,1.004152,-8.291284,-6.8019605,-6.764944,-1.7253988,-14.638645,17.562983,-11.564846,-15.907847,16.669134,-6.239622,4.6255875,16.663406,-22.050182,10.761668,-4.879466
A-673,-0.5215129,-14.73862,-10.217693,-10.249672,-3.503254,-26.192053,31.208965,-18.430798,-26.717892,29.269867,-11.61128,6.6592827,30.105957,-36.942596,18.910587,-7.6818976
KYSE-450,15.030404,1.6122966,-2.8852105,4.761226,1.3527274,2.984954,-23.556633,14.183062,19.650782,-24.220665,16.72877,-5.1394753,-16.380695,22.916943,-15.049334,4.418338
Calu-3,24.507116,2.5016418,-4.916196,9.022848,6.629805,9.491145,-33.889038,16.529993,23.815557,-34.95365,22.155859,-2.723953,-26.740147,29.29205,-20.538597,4.0660777
SNU-478,18.98833,2.5261774,-2.2810304,7.075898,1.3014115,3.1472595,-30.764294,18.742191,26.187529,-30.491203,21.789715,-6.5701194,-20.42442,29.52045,-18.822927,5.7781477
TC-32,-1.2296863,-14.202635,-11.121839,-12.227424,-5.320629,-27.668358,31.774487,-17.192543,-25.842373,29.973753,-12.152156,5.5931435,31.711327,-35.832775,18.77897,-6.128571
MJ,-1.7256365,-10.318281,-8.891478,-10.926834,-4.30513,-21.812565,23.6536,-13.167827,-19.366287,22.573399,-8.626149,3.8811805,24.532038,-26.503914,13.76743,-4.7272205
SW1353,17.622444,3.002991,-1.6598113,8.988562,3.0391128,5.761564,-28.424103,16.520924,23.19819,-27.295727,17.810316,-4.2900944,-19.984253,25.536396,-16.089731,4.4669294
HuP-T4,16.012905,3.033928,-0.88991165,5.599602,1.4866031,2.9427133,-24.112568,12.917777,18.404547,-23.676228,18.119055,-2.9037988,-16.114393,22.413551,-15.418131,1.9849956
Rh30,55.676716,3.4230669,-14.524664,17.922924,9.689007,17.455797,-79.95098,46.465065,63.614765,-84.42268,53.99907,-15.744972,-61.58134,75.94387,-52.63411,16.024773
SET-2,-1.5730486,-13.442274,-7.7817516,-11.388447,-5.538829,-32.28501,33.450497,-16.785425,-27.16846,31.495409,-13.35916,6.096589,35.515877,-36.75914,21.427336,-7.538225
NCI-H1876,1.0040714,-9.068466,-5.721413,-6.780831,-1.6624918,-16.892637,20.345537,-13.323192,-18.742416,19.515404,-7.617663,5.6212096,19.756456,-25.685448,13.359588,-6.754655
NCI-H1944,0.9998951,-7.5413127,-5.5214067,-4.7181077,-3.85322,-16.111855,15.170609,-5.249594,-9.693631,13.244844,-7.1762853,1.6892867,16.274958,-14.1704235,9.857368,0.04468867
NCI-H2291,15.839462,1.2409556,-4.5459394,1.3206766,1.2374318,0.8038608,-25.895454,15.082992,20.590715,-27.939201,18.353909,-6.0743055,-17.412283,25.527164,-16.90526,5.0063486
OCI-AML-2,-1.2096038,-14.266142,-11.253273,-12.306129,-5.2354674,-27.631664,31.816078,-17.364178,-25.98948,30.02713,-12.10819,5.6953616,31.692852,-36.034348,18.797852,-6.223008
WM983B,12.783824,-0.35643497,-4.435277,1.9076241,4.030736,4.3473897,-12.943792,3.2928748,6.040456,-15.028895,10.032429,0.6271109,-12.048974,10.523162,-8.80723,-0.553529
KCI-MOH1,2.380487,-5.0860305,-1.1469378,-1.9620129,-1.1788418,-12.541528,9.890831,-4.1603136,-7.824998,9.26214,-5.412679,2.841784,12.345367,-11.493181,9.314488,-3.15219
IA-LM,0.8700203,-9.021107,-5.979926,-6.943294,-2.241559,-17.02441,20.273172,-12.592379,-18.147799,19.355957,-7.644104,5.0088305,19.739292,-24.839714,13.058697,-6.060179
MeWo,2.0979085,-9.114226,-4.903431,-6.620378,-2.5464299,-18.066399,20.474697,-13.225551,-18.823364,20.25271,-7.398402,5.307837,20.639423,-26.14048,14.573238,-7.49873
OE33,1.9972464,-2.7207758,-1.2666012,-1.3256927,1.0905911,-3.7611692,4.7140594,-5.643368,-6.4953365,4.974506,-1.318828,3.3456068,4.523338,-8.543708,4.2113395,-3.9711342
EHEB,-1.1147301,-13.270261,-10.198337,-11.373858,-5.2051716,-26.169268,29.761412,-15.693954,-23.89627,27.966742,-11.490569,5.025934,29.862167,-33.07421,17.61174,-5.4595876
G-292 clone A141B1,-0.9373612,-10.061741,-8.835516,-9.868649,-4.693675,-20.032545,21.542229,-11.692352,-17.316511,20.691246,-7.729326,3.359332,22.198326,-23.958015,12.626427,-3.6463318
Hs 294T,-0.40406635,-10.902445,-8.657179,-10.144229,-5.1733193,-21.304302,22.809687,-11.729823,-17.890427,21.342398,-8.174276,3.0484104,23.510134,-24.685394,13.322887,-3.7336755
G-402,-2.4745917,-9.462218,-9.655426,-12.4627075,-4.321802,-22.299053,22.592382,-13.287643,-19.097336,21.205603,-7.673927,4.0754185,24.210932,-25.021496,12.314683,-4.56959
HEC-1-A,-1.6870636,-7.4964943,-6.8104806,-10.238204,-4.980206,-20.529634,17.301706,-8.797268,-13.6213255,15.746924,-5.68065,2.3769171,20.53997,-17.261433,9.753601,-2.7731066
Jurkat E6.1,-0.58720994,-8.051123,-5.9854074,-6.347072,-3.4213107,-15.830851,17.953634,-9.04003,-13.971682,16.778921,-7.0967636,2.798334,17.996294,-19.514042,10.410638,-2.9154787
NCI-H1437,11.703562,-0.39620978,-5.0601416,1.898286,1.4567808,3.0079663,-15.343452,8.794755,11.974687,-17.513605,10.503733,-3.74708,-12.344868,15.192323,-11.214598,3.6038213
NCI-H1568,4.222011,1.3981017,3.7345557,2.1282551,0.36304352,-2.0817285,-5.4623833,1.0828463,2.2608986,-3.2514594,4.907486,1.4587266,-0.50952876,2.2217007,-0.7745224,-3.4708023
PC-14,24.991636,4.640896,-2.1444762,10.031247,5.257654,9.062789,-40.615936,21.692251,31.186296,-39.633163,27.398298,-5.2837744,-28.650938,35.926212,-23.909224,4.5891333
SK-HEP-1,22.545044,1.9284685,-4.9096646,6.9830627,1.987846,4.809262,-34.42487,21.050476,29.038754,-35.70004,23.786592,-8.038287,-24.657362,33.68615,-22.225792,7.2864046
Pfeiffer,41.78197,3.6581337,-9.025558,18.634638,5.4685855,10.5017185,-59.668606,37.245644,50.69199,-60.790924,37.103924,-11.5721,-44.3824,56.852905,-36.00375,13.199155
SNU-175,-1.2082931,-13.951116,-10.896615,-11.870134,-5.101445,-27.071793,31.212551,-16.972124,-25.448719,29.4643,-11.969123,5.5997853,31.073908,-35.34348,18.461327,-6.0823956
SNU-761,-1.2073083,-14.304366,-11.203061,-12.297303,-5.291737,-27.7681,31.951548,-17.375267,-26.06008,30.155115,-12.189665,5.6742377,31.844065,-36.137268,18.897175,-6.2439117
NCI-H2009,-1.26263,-14.407122,-11.359091,-12.422933,-5.3602424,-27.9558,32.16624,-17.47575,-26.200125,30.353493,-12.2588825,5.6894937,32.067333,-36.335,18.950394,-6.214684
HuCC-T1,27.736647,3.501051,-5.201891,11.849088,5.706103,10.13588,-40.05722,22.236252,31.364338,-40.60995,26.464163,-5.755824,-30.660133,36.353024,-24.921618,6.1458125
SW780,52.273804,7.4017015,-7.9478197,21.313791,8.935759,14.308347,-79.12301,44.934616,62.54962,-79.08311,52.950745,-11.763424,-56.234554,71.76635,-47.370663,12.38491
HT-29,24.01878,3.2185416,-3.0716183,9.992935,3.7666278,6.4945006,-37.587734,21.03535,29.77298,-37.13876,26.010962,-5.8126745,-26.09136,34.16576,-22.623133,5.611495
JMSU-1,-1.2254086,-13.703494,-10.705781,-11.734032,-5.1528726,-26.738504,30.697216,-16.538122,-24.903038,28.94416,-11.7894125,5.3835373,30.644365,-34.540466,18.122871,-5.849037
CHP-126,26.527813,3.0007403,-5.3054633,9.796861,6.448207,9.327824,-37.587154,18.781948,26.797514,-38.975014,25.829329,-3.595114,-28.782843,33.28065,-23.013233,3.6901762
ABC-1,3.2817278,-0.3417109,1.0531248,0.7680379,-0.013489485,-2.8016367,-2.8201244,2.0086205,2.570355,-2.015019,1.4247808,0.17739101,0.59891474,1.9241412,1.1172519,-0.16675596
CJM [Human melanoma],14.677025,2.3527832,-0.3498153,6.701088,6.6720195,6.097646,-17.960197,2.9189548,7.8641295,-16.68026,12.119657,4.0707374,-13.63581,10.327413,-8.202473,-4.5642047
CMK-11-5,22.982727,1.3863449,-4.930253,9.643167,2.0966365,5.374885,-33.505707,21.968176,29.748974,-34.33495,21.088219,-8.028162,-24.554234,33.072533,-20.567556,8.292942
NCI-H510A,8.383482,1.1985795,-1.2825214,3.5493898,0.57001007,1.9940956,-13.625391,8.579196,11.884248,-13.515356,8.812674,-3.0811207,-9.389435,13.276536,-8.508501,2.9898903
SK-OV-3,-1.165655,-14.098714,-11.01697,-12.087637,-5.3034515,-27.430738,31.498253,-17.004507,-25.58365,29.69939,-12.055092,5.51559,31.423819,-35.472958,18.612715,-6.045514
HCC1954,55.0914,6.0788836,-10.696105,22.053776,9.749604,16.797956,-82.43643,48.320858,66.43558,-83.785645,54.38993,-14.543377,-61.203236,76.5192,-51.120533,15.265842
769-P,2.5886478,-12.488379,-11.027625,-9.464551,-1.1985911,-19.344687,22.744795,-14.799719,-20.578606,19.67942,-8.4154215,6.4923954,20.80707,-27.019112,14.530402,-4.3521132
DEL,-1.158914,-13.667501,-10.657493,-11.713059,-5.201842,-26.603876,30.498898,-16.411314,-24.714901,28.756643,-11.660799,5.277865,30.457062,-34.266186,17.990236,-5.8116035
KMRC-20,1.77671,-19.31241,-18.037653,-16.96833,-5.9158025,-32.499508,35.8956,-20.888987,-30.163748,32.529167,-12.673901,6.7784314,34.76174,-40.52384,21.69326,-5.783271
TIG-3 TD,-1.1875522,-12.918233,-10.123987,-11.043021,-4.8688645,-25.120756,28.865067,-15.552015,-23.386328,27.224558,-11.078002,5.0440006,28.811522,-32.444332,16.976686,-5.4573956
NCI-H82,13.372031,-2.1089966,-6.569096,2.002549,1.0284525,1.9449203,-15.677796,10.406528,13.6271305,-18.924028,9.326086,-5.1032686,-13.262759,17.072449,-11.112688,5.8254704
NCI-H660,21.939896,2.142734,-4.8779864,8.139454,8.986582,10.801007,-28.415434,10.5907545,16.775105,-30.11592,17.486818,0.9097956,-24.832352,22.073952,-16.845148,0.5465458
HT-55,-0.22359678,-5.766662,-3.2871509,-4.5452013,-1.5777974,-10.757845,11.821005,-6.3286004,-9.582403,11.094535,-4.7617955,2.077783,12.087732,-13.191547,7.9202824,-2.691072
EJM,20.91702,1.2941638,-4.3688235,7.44636,2.6027436,5.644819,-29.985624,17.749004,24.926357,-31.127197,21.055044,-6.4827113,-22.395395,29.263813,-19.840519,5.738387
RD,0.677376,-4.277511,-5.2488327,-6.5393367,-1.1389834,-8.211482,5.3043814,-4.1026745,-5.936594,4.252022,-0.8766782,0.86151713,6.443208,-6.549753,2.8824933,-1.3838066
MKN74,0.5377809,-3.1093655,-1.9660366,-3.5169606,0.032273546,-5.782963,6.5294743,-5.8050795,-7.3582087,6.7131515,-1.7010694,2.476249,6.90011,-9.739284,4.6424336,-3.4530299
NCI-H226,-1.1322241,-8.142802,-6.030122,-8.968212,-5.1827493,-19.644474,19.774525,-10.160206,-15.723464,19.085386,-6.77286,2.9793463,21.847532,-21.35559,11.605069,-3.6409643
P3HR-1,-1.1967949,-14.37494,-11.337706,-12.37367,-5.2548976,-27.779602,32.03496,-17.530664,-26.199974,30.24858,-12.171253,5.7504153,31.882227,-36.33314,18.916636,-6.308036
WM266-4,35.595467,3.3973923,-7.363547,11.018445,5.020393,9.500983,-54.40818,31.911873,43.764,-56.18772,37.386665,-10.920016,-39.686443,51.650593,-35.11832,10.222529
M-07e,-0.87569153,-12.476635,-8.880848,-10.633283,-5.7211976,-25.883688,28.069607,-13.501515,-21.534359,26.022299,-11.069307,3.901667,28.823442,-29.579144,16.74064,-4.337054
SW1463,25.433317,2.8176038,-4.9523973,9.425696,7.4564776,10.685376,-34.65644,15.991699,23.571268,-36.066593,23.364475,-2.065343,-27.793406,29.757725,-21.246185,2.5893517
MCAS,28.560644,1.9751928,-7.003942,10.355131,3.9054127,7.7599845,-40.06549,24.332623,33.20996,-42.360954,27.434647,-8.612946,-30.838596,38.896294,-26.880121,8.730303
Ishikawa (Heraklio) 02 ER-,-0.96521044,-11.014825,-9.420769,-9.6608715,-5.424265,-22.41299,25.43989,-12.937894,-19.747808,24.023346,-9.936118,4.0100007,25.71584,-27.518871,14.127111,-3.3992028
LS1034,23.620424,2.930236,-3.9690497,9.649557,4.952568,7.5886593,-33.94787,17.975845,25.55536,-34.55677,23.316557,-4.098775,-25.30329,30.345985,-20.899645,4.217656
HCC1171,-1.194036,-12.74097,-9.889947,-10.945216,-5.140139,-25.218287,28.679823,-15.129037,-22.98399,27.049131,-11.053282,4.7681766,28.791351,-31.913208,16.764908,-5.2979646
SNU-1,0.6849308,-10.1363535,-7.038332,-8.26937,-2.6590946,-19.326448,22.902939,-14.152737,-20.414003,21.942207,-8.559288,5.4695883,22.41299,-28.138462,14.681238,-6.6297083
NCI-H1694,21.182892,1.0611417,-5.8118277,7.427712,4.9795175,8.717311,-27.1493,14.046162,20.192741,-29.273125,18.302982,-3.8392076,-22.908588,25.118137,-18.404099,4.1735606
MOLT-13,-1.1650681,-13.946128,-11.195405,-12.123858,-5.303704,-27.145357,31.156065,-16.915033,-25.26734,29.418308,-11.876403,5.476294,31.062578,-35.0327,18.193943,-5.8491235
SKM-1,26.746004,3.4249437,-2.8655407,9.167251,1.2076806,3.4993284,-43.891968,27.33233,38.039036,-43.022766,30.159197,-9.931972,-28.383295,42.40042,-25.774994,8.654366
CAMA-1,26.017702,-1.1212385,-10.121296,5.733769,1.9518968,2.6416936,-32.047203,20.303267,26.263756,-36.8422,22.382954,-7.750219,-24.847734,33.135178,-22.610846,8.70587
NCI-H1915,-1.1570052,-14.06957,-11.000903,-12.036312,-5.3277097,-27.372509,31.431595,-16.927593,-25.489809,29.629719,-12.039594,5.483353,31.360407,-35.35729,18.555317,-5.979588
A-375,22.498707,2.2369924,-4.6505775,9.241365,5.245777,9.289291,-30.983995,16.612293,23.648901,-32.087723,20.659065,-4.2384324,-24.803753,28.004421,-20.122736,4.5697722
VMRC-LCD,25.15664,1.2539642,-6.360656,7.581877,2.9170413,6.2558913,-36.186363,21.71225,30.029139,-38.60214,25.857233,-8.445654,-27.141497,35.6143,-24.658907,7.8533783
EN,34.569267,0.0002725646,-10.387073,13.137982,5.108829,8.5884495,-44.103374,27.48892,37.777973,-48.43309,27.613638,-9.954716,-35.517254,44.56902,-28.732887,10.769152
YD-38,-1.2673388,-14.298823,-11.267105,-12.424126,-5.2858663,-27.819998,31.95796,-17.431458,-26.114798,30.201946,-12.153518,5.6903033,31.881,-36.242893,18.92022,-6.292979
NCI-H3255,-1.2052568,-14.330646,-11.237796,-12.286922,-5.3587914,-27.84627,32.023254,-17.335173,-26.042791,30.212511,-12.249257,5.647418,31.927086,-36.135685,18.914207,-6.157673
KYSE-180,13.044178,2.8791766,0.7567657,7.4184875,4.637978,5.6060658,-19.208593,6.938551,12.267287,-17.000326,11.967573,1.1494565,-13.555472,13.270027,-9.077718,-1.1405224
IGROV-1,-0.24136734,-6.6968546,-4.9620347,-5.2188835,-2.369834,-12.735283,14.795855,-7.861399,-11.872112,14.029666,-6.017081,2.781641,14.696123,-16.79958,9.157836,-2.6449087
AMO1,31.685696,2.9772928,-6.609059,10.111725,2.6707516,5.992339,-48.0782,29.752514,40.660465,-49.83098,33.303204,-11.080804,-34.0097,46.9622,-30.856815,10.138066
Hs 839.T,-1.1987163,-13.974834,-10.909321,-12.000728,-5.258204,-27.246315,31.288511,-16.897417,-25.42267,29.515429,-11.983821,5.4882107,31.2297,-35.252773,18.49453,-6.0225816
CA46,-0.6684112,-11.711537,-9.450631,-9.684414,-4.2782984,-21.834759,25.032015,-13.42143,-20.122028,23.579813,-9.613858,4.346814,24.817533,-28.251122,14.84415,-4.345491
LS123,20.07613,2.706349,-2.787907,7.96385,2.4547923,3.770683,-31.289383,18.700645,25.474142,-31.543331,21.641617,-5.471962,-21.310575,29.154255,-19.125362,5.5930924
TE-11,13.766145,-0.53040594,0.9845462,7.131032,12.562509,-0.0737323,-8.174593,-10.718044,-7.6622214,-5.4735446,6.52578,14.320761,-4.7845716,-9.768307,2.8419316,-14.911732
Hs 944.T,10.10254,-1.5278733,-5.1436934,-0.85876065,-0.13653535,-2.3381848,-11.432571,7.105051,9.396173,-14.689018,9.097974,-3.9495301,-8.306345,13.236,-9.148608,3.4551916
RCM-1 [Human rectum adenocarcinoma],5.822855,0.7874976,-0.40849385,3.3538437,-1.251337,-2.4721317,-9.019115,6.662766,8.786046,-7.7914057,5.688168,-1.5019076,-4.0299067,8.537892,-4.8666797,2.3124347
COLO 679,1.8932015,-3.153484,-3.2013266,-2.8108935,-1.16158,-5.0255527,4.3802285,-3.0386405,-4.3692803,3.8474104,-1.0130262,1.0832512,4.418498,-5.323257,2.831912,-1.240638
Hs 274.T,3.7020476,-2.0509226,-2.4949377,-1.455643,1.9072946,-1.714341,0.24851245,-3.6011374,-3.617201,-0.60442835,1.2899128,2.7599907,0.35260847,-2.9111679,1.1999975,-2.7990963
YD-15,-1.2700182,-14.262957,-11.150676,-12.333768,-5.3954844,-27.863895,31.93911,-17.257425,-25.96305,30.120262,-12.200265,5.586426,31.910679,-35.97184,18.856823,-6.167869
CPC-N,0.8514127,-10.370565,-8.074614,-8.045663,-2.8486722,-18.691568,22.538614,-13.804351,-19.71829,21.596775,-8.378262,5.098574,21.529228,-27.321262,13.83969,-5.4848895
SW1990,26.159657,0.6961156,-7.3362103,8.985646,3.296317,6.2333364,-35.310223,21.768303,29.780975,-38.08641,23.8572,-8.020097,-27.316946,34.923843,-23.54989,8.628232
COV434,18.580498,3.8655174,-1.3520998,9.411277,3.371987,6.0600467,-31.573475,18.095663,25.758451,-29.571522,18.98511,-4.318704,-21.777027,27.645222,-16.97444,4.6553655
NCI-H716,-1.1993477,-14.258116,-11.1331415,-12.220636,-5.332389,-27.746044,31.88461,-17.245583,-25.932943,30.076689,-12.204131,5.612429,31.798763,-35.96432,18.856888,-6.1595783
SW1271,6.4299645,-0.7024664,-2.4052076,-0.45708126,-0.082412705,-1.4496977,-4.925186,1.5250509,2.653378,-6.0750537,5.881004,-0.33310795,-2.8561187,4.403889,-4.3735356,-0.50247604
JL-1,-0.9491555,-10.376986,-9.029292,-10.799695,-4.189514,-20.930902,22.725138,-13.427585,-19.502779,21.758375,-7.8786616,4.3113456,23.17255,-27.116482,13.612145,-5.1745186
KATO III,-1.2308983,-14.135689,-11.038109,-12.093966,-5.260691,-27.554369,31.677393,-17.126286,-25.75832,29.876068,-12.159166,5.6052628,31.590998,-35.729923,18.729307,-6.099855
SEM,-1.2370518,-15.482229,-12.488909,-13.180631,-5.6578774,-30.438072,34.570854,-18.324137,-27.794065,32.12135,-13.584676,6.092727,34.433624,-38.1139,20.00308,-6.048243
SALE,-1.0945045,-13.083121,-10.211967,-11.179656,-5.083311,-25.581823,29.295527,-15.609741,-23.601055,27.548855,-11.269349,5.0128274,29.29856,-32.68822,17.185322,-5.3865266
KE-39,20.686872,4.3292475,-0.25227454,8.960868,3.274909,5.680294,-33.397053,17.902815,25.427023,-31.735239,23.313381,-3.7090504,-22.230188,29.459167,-19.164772,3.110731
KP-2,47.63254,3.1052725,-11.926821,16.741621,8.622989,15.299836,-65.79449,37.570297,51.8703,-69.33637,44.798714,-11.8014,-51.53205,62.188007,-43.63642,12.746159
ONCO-DG-1,26.218933,2.1542752,-6.4594293,9.505583,5.815821,9.867201,-35.547382,19.134348,26.8043,-37.6203,23.667334,-5.0224786,-28.74747,32.59842,-23.194775,5.422801
JURL-MK1,-1.1877124,-12.956991,-10.174105,-11.191154,-4.9447093,-25.284996,28.993952,-15.617837,-23.49621,27.348421,-11.103507,5.044532,28.976242,-32.581333,17.057184,-5.493802
EM-2,36.924633,4.296895,-6.4973035,12.973646,2.4409428,5.813779,-56.456017,34.933956,47.979572,-57.31482,38.547443,-12.265218,-38.59699,54.981342,-35.905315,11.996344
SLR21,2.6012812,-7.2771144,-6.895765,-5.722448,-2.3132737,-11.748874,13.392535,-8.583358,-12.116905,12.312856,-4.398374,3.154126,12.349121,-15.759155,8.111819,-3.242844
HEC-50B,-0.66245645,-5.938347,-7.140332,-7.8222632,-3.9704542,-13.659033,11.701917,-6.4357285,-9.142706,10.945127,-3.816943,1.0277636,13.753051,-11.887606,5.846607,-0.7376569
L-363,1.0244664,-2.7112887,-4.822751,-6.546877,-1.4634167,-6.8892775,0.13352215,-1.7191397,-2.2229617,-0.58532935,2.4539387,0.042281717,3.4778028,-1.0924829,-0.6615912,-0.97567105
TE-6,12.580082,0.66671383,2.1879263,1.7059635,8.7123785,0.29552162,-7.7335835,-7.825859,-5.802308,-6.206254,6.125303,10.374742,-4.223124,-5.610242,3.9451096,-12.25885
OE19,6.2421427,0.22677949,-0.49036947,2.0322795,-0.63823676,-0.8590217,-9.417093,6.6276507,8.800894,-9.17377,5.8205132,-2.525045,-5.0880075,9.27254,-5.0610657,2.5374978
NCI-H1651,16.620462,-0.82393324,-6.672436,2.4878707,1.5297662,2.9745286,-22.239136,13.364414,17.941229,-25.651714,15.879111,-6.070649,-17.510712,22.983303,-16.343655,5.4236803
Hs 746.T,22.859793,2.8525622,-3.2139778,9.614832,4.220177,6.995513,-28.94036,14.266251,20.716965,-29.061249,19.733622,-1.8581781,-22.423079,24.928215,-17.972435,1.9982979
L-540,-1.2715749,-14.198511,-11.121442,-12.255738,-5.3140936,-27.695366,31.79462,-17.215334,-25.873455,29.990776,-12.160268,5.6087637,31.740944,-35.866554,18.788414,-6.1486645
CFPAC-1,-0.110147364,-7.7395725,-5.685817,-5.3411107,-2.0317583,-13.541819,16.37158,-9.440648,-13.627281,15.582544,-6.65162,3.6202135,15.966538,-19.300415,9.866568,-3.3141973
