,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209
KYM-1,-0.31400564,0.61546046,-0.643858,0.032923266,0.6255318,-0.5389524,0.107976705,0.27884144,0.21706809,-0.2745749,1.0248781,-0.50142884,-0.9372751,-0.26522315,0.5935059,-0.65447015,-0.2885967,-0.26195613,0.12024766,0.5283025,-0.78993064,0.26871112,0.036637835,-0.20660752,-0.5950172,-0.04351154,-0.9886476,-0.1661024,0.35071716,-0.33281392,-0.5349179,0.4591008,0.28475037,-0.15983263,0.6364579,0.21577565,-1.3400929,0.5690205,-0.28288707,0.4218447,-0.046122983,0.25313765,-0.14647976,-0.38473293,0.22809261,-0.13793743,-0.8082914,-0.4169797,-0.41292015,0.14073212,0.14120466,-0.1737921,-0.3506606,-0.6315645,-0.15098897,0.5351208,0.40291747,0.66898346,-0.2398462,0.6094987,0.47663403,-1.501019,0.19201885,0.19031699,-0.501218,0.0027295696,0.5294521,0.16814174,-0.2915384,-0.5522007,0.83753717,-0.033478446,-0.12290721,-0.5654961,0.2896993,0.6272767,-0.2694645,0.54129106,1.1167283,0.3205957,0.21089323,0.64913285,-0.7555368,0.045056146,-0.53607243,0.41421822,-0.24242517,0.5438406,-1.0525243,-0.72386056,-0.26556724,-0.38094833,1.0004069,0.9392022,-0.73143584,-0.11068377,-0.2311213,-1.0275112,0.6479459,-0.30156475,0.21063605,0.15222292,0.4453445,0.2834623,0.6980679,0.60485506,-0.15308031,0.43887854,-0.32460907,-0.38565856,-0.46448785,-0.18378153,-0.46896482,-0.21962011,-0.46098837,-0.49996287,0.3497411,0.2548523,0.08181805,-0.16418734,0.41475222,0.055006698,-0.44694376,0.04312373,0.2637856,-0.07300124,-0.14951557,-0.24162021,0.05466406,0.37707373,-0.5683072,0.109879,-0.5310315,-0.10379067,-0.14567013,0.18405004,-0.44486654,0.5308133,0.47981516,0.010935754,0.25515395,-0.5131878,-0.020161634,-0.08084309,0.4641339,0.102820665,0.43730113,0.42907864,0.0335213,0.11215414,0.21724626,0.4973306,-0.06276317,0.29741544,0.05267153,0.4405697,0.3326638,0.010238983,0.48369747,0.022209588,0.3258445,-0.65119195,0.13590425,0.45005637,0.3620796,0.0015248209,-0.18398228,0.120037064,-0.43079874,-0.5795243,-0.2642733,-0.5962977,-0.556518,-0.052764863,-0.54210955,-0.23295954,-0.5750133,-0.35524955,0.0007381961,0.6176492,-0.18489327,0.28078794,0.3889825,-0.41675887,-0.26397136,0.12142727,0.29970372,0.2547913,-0.4826529,-0.4172094,0.4293539,-0.06251855,0.16513067,0.60148233,-0.06817434,0.2984291,-0.33518842,0.5721258,0.41400915,0.05178364,0.24197213,-0.019760936,-0.6494285,-0.0549594,-0.45712784,-0.20528,-0.4927671,-0.33397657,0.045481063,-0.12378323
T84,-1.4294871,-1.8139502,0.8469011,-0.28148165,1.4107947,1.6425083,2.5237215,0.117119364,0.99466157,-0.5088093,-0.4999744,0.28011394,0.006351821,-0.72169715,-0.1116647,1.0811173,-0.012240879,-1.2518044,0.3530986,-0.20534258,1.0494385,-0.503471,-0.3524574,0.9502882,-1.2140564,2.0224452,-1.1922512,-2.5729964,-0.52026635,3.2244365,-0.7572968,0.7309514,1.0955281,-0.44768256,0.98088837,2.514027,0.040949296,-1.0685176,0.077774055,-0.020190317,-2.675706,0.60446143,0.7813577,1.1660829,1.0075197,0.84542125,-1.412879,-1.5384746,-1.3397901,1.9168082,-0.15325892,2.1299307,1.5731137,1.368886,-1.039701,2.008423,3.3386402,-0.24031997,-0.72717017,0.112127006,0.14447135,-2.2348394,0.84564847,0.070360154,0.35435838,1.7250282,-0.8719615,2.4173827,2.6842759,-2.1183763,1.8482531,-0.21365309,-0.82661724,1.3757232,0.5120583,-0.24294668,-1.9662162,-0.49948296,-1.3639585,1.4009122,1.270266,0.20088103,-1.1327959,-1.3463966,0.7703524,1.3095286,-0.5892884,-1.8940192,0.024038844,-2.4055505,0.31858173,-2.8254957,2.1512268,1.0597306,2.369051,2.1074967,3.7891903,-0.95493454,0.86730725,0.30427778,0.6533892,1.2154909,-1.0885283,-1.3377069,-2.115548,0.42117316,-0.18385148,0.5162475,-0.3596135,-0.33163324,-0.5109175,-0.05614046,-0.49770933,-0.19572511,-0.42499545,-0.4692596,0.32575974,0.07983361,0.07577533,-0.1938152,0.30478308,-0.0390168,-0.37510812,0.017642744,0.23604685,-0.056201167,-0.16202259,-0.32847703,0.11335,0.3614947,-0.49811012,0.0928725,-0.40966168,-0.20793787,-0.14933313,0.27596563,-0.26976714,0.3928278,0.42393047,0.021359175,0.2918448,-0.4948033,-0.0515022,-0.110567346,0.46540678,0.15314963,0.31031635,0.47020754,-0.013077464,0.06560409,0.25870895,0.49569914,-0.04060592,0.26312053,0.1355567,0.5263253,0.4840241,0.19170818,0.35555565,0.04644812,0.4894587,-0.57513106,0.043103598,0.49262646,0.41533595,-0.082837425,-0.14347701,0.2752813,-0.2834965,-0.6932322,-0.33086982,-0.4603522,-0.535478,-0.22855663,-0.67830235,-0.3352848,-0.48711586,-0.3324787,0.14638466,0.63651156,-0.18660688,0.40720206,0.3087387,-0.32964206,-0.09861031,0.090800405,0.36981812,0.31051785,-0.45894507,-0.34085232,0.56222016,-0.14488746,0.25489378,0.5568264,-0.10141314,0.14414173,-0.23358713,0.42493552,0.38640472,-0.07534653,0.25317302,0.0451096,-0.58324754,-0.070779696,-0.4002553,-0.25160247,-0.5336789,-0.3976749,0.057626203,-0.14330313
MOLT-4,1.0703405,5.374266,2.09248,-0.8766076,0.53463936,-3.2544863,-9.102488,2.8584113,3.947517,3.5506687,4.4964924,-0.37012273,-1.5014379,2.8449059,-6.9789977,-4.8580103,-5.6257977,2.8898695,2.4578123,3.8269947,-0.04142206,-1.3938493,-4.392678,-5.2906623,2.1581223,-2.2332768,-1.0207294,1.5509822,0.08195785,-7.3659472,0.6599004,0.07414503,-2.694816,6.4132557,-4.5531797,-9.220641,-1.1181685,8.08371,-2.927847,0.16304632,4.998105,1.2190819,-1.0268846,-9.492,-1.2981333,-5.3788953,2.9789653,4.81456,5.8129854,-6.593059,-4.1575365,-4.997834,-1.5292778,0.30726913,3.8948035,0.74719226,-4.5557594,-2.8813486,0.018635286,-2.9825923,-1.701317,0.38397327,4.4299645,2.9210825,3.8750606,-2.1270354,3.270152,-4.588939,-5.2146626,-3.6616929,-1.8518996,3.20156,4.065948,-4.020652,-3.802679,2.5609279,-2.2082524,-0.23922548,-2.1144407,-1.6696802,-5.144825,4.915521,1.1378713,1.9517587,-0.29473424,-2.7026136,1.4430046,7.6557875,-4.039941,-3.6841576,2.4489505,-2.3596954,0.16746408,6.2645197,-3.9180703,0.42837223,-5.142061,-2.292757,-1.4360108,-1.1476204,-3.2353978,-7.0784154,-2.3312767,1.2454495,4.741908,0.6444687,0.14008337,0.43101576,-0.6517416,-0.3790475,-0.8366238,-0.39232394,-0.8474841,0.19455677,-0.41514426,-0.359242,0.05519247,0.24058919,-0.022213591,-0.42358592,0.33245265,-0.12997703,-0.4467563,0.06572872,-0.16967487,0.24037907,0.03873685,-0.26274446,0.05478847,0.27920157,-0.29742944,0.22686552,-0.27256396,-0.06933683,0.27739412,0.056571826,-0.5385397,0.3352837,0.14490142,-0.21544752,0.6642674,-0.2394015,-0.11785805,-0.10037626,0.49010733,0.5050871,-0.087668896,0.34383905,-0.28997323,-0.283267,0.45185724,0.22230324,0.24542974,0.60161155,0.23485887,0.57153416,0.75273,0.031941064,0.3301685,0.3854918,0.23094077,-0.36780697,-0.28304595,0.7554149,0.0981065,-0.11220217,-0.46315092,0.18945377,-0.4450686,-0.50728065,-0.60040617,-0.4038223,-0.5532208,0.14145705,-0.34864706,-0.3293978,-0.84429,0.048936456,0.38643348,0.7936183,-0.14705855,0.24526891,-0.045495957,-0.40972748,0.18103066,-0.24990639,0.6759077,0.12125343,-0.19855428,-0.18107939,0.6305672,-0.46737352,0.58256376,0.40562242,0.19650266,0.14772674,0.049223185,0.5124339,-0.0127569735,-0.24364342,0.4931578,-0.09384324,-0.5130669,-0.304111,-0.0030554533,0.10073611,-0.7376846,-0.014590204,0.32876137,-0.31094614
GDM-1,0.6319101,7.143743,2.114346,-0.44374755,1.7455274,-4.472815,-12.792318,4.136825,6.866961,3.8877692,7.173807,0.48779637,-4.141095,3.7268603,-10.778217,-7.0072093,-8.246305,4.1375856,2.796588,4.14206,-0.99516577,-0.51184577,-7.2829175,-6.658861,2.1993556,-1.723216,-2.7260864,1.5577725,0.07846526,-10.922637,1.5510005,0.46617073,-5.093656,8.211559,-6.107132,-12.467552,-1.2105125,10.6006775,-4.158891,2.0365057,7.253214,4.1410484,-2.9311879,-14.3790245,-0.442226,-7.935995,3.467539,6.8536944,8.858199,-10.170711,-7.035362,-7.904074,-1.6960614,0.7001583,4.5157413,1.0095694,-5.7209363,-3.9693675,-0.26050192,-5.1502676,-3.1250832,0.042445287,6.9942775,5.498563,5.176227,-4.0365176,3.752792,-7.2490563,-7.909198,-4.812266,-1.3312993,4.5233645,6.322654,-6.0169005,-4.8331714,4.66259,-2.8222804,-0.67222047,-3.626716,-2.0030417,-7.3058434,5.653216,-0.6079836,2.7422984,0.104514085,-3.9987707,1.4612217,10.964836,-5.3902164,-4.3804574,2.9728982,-3.5315497,1.5404228,8.733304,-7.2009587,1.4819617,-7.344331,-4.5945663,0.4458549,-0.017761318,-4.5051622,-9.065256,-4.3083873,2.3692155,8.259768,0.60485506,-0.15308031,0.43887854,-0.32460907,-0.38565856,-0.46448785,-0.18378153,-0.46896482,-0.21962011,-0.46098837,-0.49996287,0.3497411,0.2548523,0.08181805,-0.16418734,0.41475222,0.055006698,-0.44694376,0.04312373,0.2637856,-0.07300124,-0.14951557,-0.24162021,0.05466406,0.37707373,-0.5683072,0.109879,-0.5310315,-0.10379067,-0.14567013,0.18405004,-0.44486654,0.5308133,0.47981516,0.010935754,0.25515395,-0.5131878,-0.020161634,-0.08084309,0.4641339,0.102820665,0.43730113,0.42907864,0.0335213,0.11215414,0.21724626,0.4973306,-0.06276317,0.29741544,0.05267153,0.4405697,0.3326638,0.010238983,0.48369747,0.022209588,0.3258445,-0.65119195,0.13590425,0.45005637,0.3620796,0.0015248209,-0.18398228,0.120037064,-0.43079874,-0.5795243,-0.2642733,-0.5962977,-0.556518,-0.052764863,-0.54210955,-0.23295954,-0.5750133,-0.35524955,0.0007381961,0.6176492,-0.18489327,0.28078794,0.3889825,-0.41675887,-0.26397136,0.12142727,0.29970372,0.2547913,-0.4826529,-0.4172094,0.4293539,-0.06251855,0.16513067,0.60148233,-0.06817434,0.2984291,-0.33518842,0.5721258,0.41400915,0.05178364,0.24197213,-0.019760936,-0.6494285,-0.0549594,-0.45712784,-0.20528,-0.4927671,-0.33397657,0.045481063,-0.12378323
HCC202,0.24626154,-1.9548591,1.7713914,-0.04808364,0.41010925,1.4897681,1.198399,0.012724377,-0.063683115,-0.37243095,-1.1858128,0.5498039,0.8803116,-0.1692404,-0.12660804,1.3797508,0.73934615,0.08266277,0.27329877,-0.17786312,1.3156826,-0.5939207,0.06515364,0.86363995,-0.46220818,1.1197678,0.18533015,-1.6551769,-0.16135761,2.7514918,-0.10446563,0.37086245,1.1223803,0.04053381,-0.4266971,1.7339641,1.478404,-1.014012,0.7771016,-0.8376227,-3.0584457,-0.052034266,1.0122555,1.8228459,0.26426673,0.48904404,-0.087189294,-0.9912577,-0.5309983,1.1448957,-0.28400093,1.094769,1.9343208,0.9822959,-0.11441338,0.34661776,1.7736617,-1.0873823,-0.37018496,-0.2786253,0.31464934,-0.6261907,0.1814059,-1.0463855,0.79899967,1.2900542,-1.3294977,1.7863388,2.687343,-0.9241322,0.2495104,-0.29172546,-0.17579515,1.8350005,0.20450129,-1.0890203,-0.57223463,-0.80653703,-1.8385327,0.17611453,0.85145557,-0.42568392,0.3000645,-1.0260617,0.49716994,1.1108108,-0.15449399,-2.2226973,1.0184578,-0.3998816,1.0244175,-1.0114162,0.36034557,-1.0007144,2.3268566,1.8241348,2.2577472,0.7799057,-0.68027693,-0.3951071,0.07000901,1.085653,-0.50942975,-1.9264152,-2.5579717,0.669236,0.032223195,0.37085444,-0.53399557,-0.44828522,-0.8837111,-0.3508543,-0.77807546,0.20253581,-0.40798056,-0.32319725,0.13302687,0.2587347,-0.064917885,-0.32105497,0.31547356,-0.07540451,-0.3618304,-0.01666338,-0.022419035,0.15067974,-0.10042322,-0.23765904,0.10031374,0.20063034,-0.2758656,0.19512089,-0.33745238,-0.087106615,0.15260278,0.047622487,-0.5212339,0.4070763,0.10927847,-0.20843892,0.72171503,-0.20748472,-0.059362624,-0.15602478,0.42721692,0.38362512,0.019020438,0.3364068,-0.27345628,-0.19583818,0.46042535,0.18159395,0.2745053,0.47470355,0.19070286,0.595507,0.730039,0.0177956,0.38346952,0.36247152,0.21358958,-0.3483857,-0.18402052,0.825802,0.12873873,-0.14032005,-0.3732995,0.20483954,-0.42531493,-0.45981008,-0.56241477,-0.44289878,-0.50811833,0.14613715,-0.3065802,-0.30405706,-0.75025237,0.032395035,0.30863822,0.681148,-0.1688693,0.23492813,-0.052880377,-0.3483012,0.10091463,-0.12395999,0.7123021,0.20756921,-0.16866553,-0.1756584,0.6198881,-0.34582725,0.49769083,0.33928478,0.2169697,0.15253463,0.012125939,0.53227884,-0.05905354,-0.23064236,0.45037434,-0.16031632,-0.47528255,-0.36684936,-0.13989195,-0.028214037,-0.6869082,-0.13890427,0.2844637,-0.37857127
SNU-475,-0.21794453,0.37705812,-2.5880668,-0.25049376,0.81468654,-0.78746,0.7772746,-0.008688025,-0.39023668,0.0011283513,2.5277321,-1.9065405,-1.6075598,-0.081206486,1.4912748,-1.8157136,1.1327131,-1.2802372,-0.7585178,0.8170377,-1.8237797,-0.03692834,0.49019566,0.08085446,-0.8836367,-0.8739402,-1.1399821,-0.77633584,1.5067916,-0.3705588,-1.213885,1.2493414,0.721962,-1.3448952,0.6661649,0.5103046,-1.4020315,0.30126587,-1.4601481,0.56653005,0.3059178,-0.04654699,-0.28477237,0.11213384,-0.025599916,0.23467946,-1.0716705,-1.428752,-0.5355084,0.73771954,1.8235409,-0.59481007,-0.17708603,-0.66766375,0.25317767,0.518223,-0.006285453,1.247294,-0.17891839,1.1903601,1.1522112,-2.4977756,1.0923744,0.26168245,-2.1353912,-0.761697,1.6053772,1.2235397,0.5800744,0.17004545,1.6399268,0.24567504,-0.12293212,-2.0020924,0.40602222,1.6282724,0.3578416,0.7616673,2.1227837,-0.1373689,0.7971237,1.1044067,-1.735812,-0.6703164,-1.4839307,1.0822318,-0.17743503,0.22423011,-1.5335115,-0.75196844,0.031070184,-0.52492297,2.251613,1.3248069,-1.3041999,0.09955938,-0.27749348,-1.9795312,0.31158707,-0.7465571,0.8225349,1.0129292,1.0336645,0.00054327026,0.52068144,0.669236,0.032223195,0.37085444,-0.53399557,-0.44828522,-0.8837111,-0.3508543,-0.77807546,0.20253581,-0.40798056,-0.32319725,0.13302687,0.2587347,-0.064917885,-0.32105497,0.31547356,-0.07540451,-0.3618304,-0.01666338,-0.022419035,0.15067974,-0.10042322,-0.23765904,0.10031374,0.20063034,-0.2758656,0.19512089,-0.33745238,-0.087106615,0.15260278,0.047622487,-0.5212339,0.4070763,0.10927847,-0.20843892,0.72171503,-0.20748472,-0.059362624,-0.15602478,0.42721692,0.38362512,0.019020438,0.3364068,-0.27345628,-0.19583818,0.46042535,0.18159395,0.2745053,0.47470355,0.19070286,0.595507,0.730039,0.0177956,0.38346952,0.36247152,0.21358958,-0.3483857,-0.18402052,0.825802,0.12873873,-0.14032005,-0.3732995,0.20483954,-0.42531493,-0.45981008,-0.56241477,-0.44289878,-0.50811833,0.14613715,-0.3065802,-0.30405706,-0.75025237,0.032395035,0.30863822,0.681148,-0.1688693,0.23492813,-0.052880377,-0.3483012,0.10091463,-0.12395999,0.7123021,0.20756921,-0.16866553,-0.1756584,0.6198881,-0.34582725,0.49769083,0.33928478,0.2169697,0.15253463,0.012125939,0.53227884,-0.05905354,-0.23064236,0.45037434,-0.16031632,-0.47528255,-0.36684936,-0.13989195,-0.028214037,-0.6869082,-0.13890427,0.2844637,-0.37857127
TGBC11TKB,-0.46813065,-1.606356,1.7051249,0.15431896,0.3709771,1.2473452,1.4107788,-0.13889858,0.013096698,-0.14208546,-1.6699734,0.72243893,0.99787277,-0.18512788,-0.08203605,1.4028925,0.45361698,-0.3351317,0.03310557,-0.63863766,1.2576797,-0.047431864,-0.24405551,0.8914106,-0.46228918,1.4546224,0.2175829,-1.4276099,-0.6120497,2.839297,0.013034303,-0.029532775,1.0653296,-0.025784008,0.02025354,1.7001412,1.1021798,-0.763289,0.74024135,-0.50507534,-1.9340793,0.102490954,0.86180586,1.4712183,0.5361339,0.5380146,-0.271509,-0.5638091,-0.56038564,1.0798053,-0.24476352,1.4013637,1.0409201,0.79204106,-0.13718897,0.7978406,1.8656032,-0.65555036,-0.3826736,0.036903758,-0.048743695,-0.31377006,-0.29198885,-0.49322593,0.58041614,1.3661081,-1.2859672,1.1933236,2.5151026,-0.77456343,0.106015325,0.077649415,-0.62236905,1.8095382,0.019395411,-0.9906063,-0.6802753,-0.4640657,-1.657584,0.23452955,0.7734571,-0.45136285,0.37171707,-0.6952602,0.54817706,0.8879241,0.15521777,-1.8846271,0.83688617,-1.1215061,0.44605252,-0.7136217,0.14512455,-0.6283551,2.048548,1.6007462,2.1345506,0.5286492,-0.25261682,-0.25786996,0.33556375,0.71127325,-0.024737988,-1.3470851,-1.7139277,-0.55613166,0.45856223,1.4228919,-1.3065641,0.56406367,0.22653961,0.23645386,-0.87091637,-0.6679564,-0.41764796,-0.8847634,-0.2126536,-0.7357482,0.6077198,-1.0447272,0.16557685,-0.7272106,-0.9722394,0.73420024,-0.8606842,0.5543655,0.98745507,-0.8803258,-0.13209583,1.2153924,-0.77104884,0.21696384,0.39945117,-0.45276168,0.6149949,0.85468537,0.310943,-0.6208025,0.96682227,0.2508815,-0.6297278,-1.0680493,-0.6486335,0.36738646,1.0789591,1.1075644,-0.6356391,0.7966393,0.021257583,-0.5370009,0.05344507,1.2217112,-0.61086625,1.0732286,0.67994136,0.4485116,0.7883122,0.9819119,-0.48241854,-0.05064791,1.3811747,-0.81908405,-0.8212439,-0.4184963,0.6069156,0.022282556,-0.58311486,0.6131581,0.07751909,-1.6799915,-0.5740764,0.21689415,-0.91963243,-1.151622,-1.8337513,-0.85976505,-0.8053371,-0.5481924,1.0291437,1.6451658,-0.015180454,1.021252,0.589888,-0.63940394,0.8120148,-0.87207377,-0.17605937,-0.20550308,-1.0038273,-0.38675678,0.9294559,-1.2157428,0.96597755,1.2922931,-0.7388508,-0.30121866,0.07418427,-0.25231084,1.2487618,-0.33584502,0.4384081,1.0462997,-0.8800715,0.79655343,0.67458093,0.5326299,-0.9173357,0.2596671,0.22457415,0.68820214
TE-5,-0.74007356,-1.0382726,-0.121987954,-0.31888673,0.66918623,1.0052646,0.9881196,0.33879137,0.58455074,0.19114536,0.6500039,-0.340136,-0.42933518,-0.045263898,-0.13888785,0.28002217,0.044720884,-1.1606939,0.088592395,0.068865664,-0.05127985,-0.57352567,-0.30604973,0.31016514,-0.53381085,1.0239786,-0.8574846,-1.55223,0.33829167,1.315109,-0.35823056,0.83267844,0.33416602,-0.3549251,0.386266,1.2590532,-0.3075765,-0.2996394,-0.39547148,0.3195546,-0.92729664,0.37953794,-0.0012894347,0.09093288,0.53373027,0.17795011,-0.9433919,-0.85600513,-0.514024,1.0156683,-0.1626445,0.5269872,0.94060624,0.90678453,-0.08668473,1.0394955,1.4526066,-0.09472841,-0.3649947,-0.10835579,0.41903883,-1.4129639,0.98927057,0.56845844,-0.26111156,0.7462625,-0.3165225,1.4067409,1.0697209,-0.8844162,0.7612998,0.04968277,-0.29538438,-0.07423099,0.02309607,0.26267973,-1.2096841,-0.34424666,-0.7667051,0.7309446,0.2970469,0.3120375,-1.2418882,-0.9658819,0.4747133,0.7186334,-0.12471759,-0.76415765,0.021014832,-1.6679702,0.66196585,-2.1487982,1.6472569,0.97388005,0.7956676,1.3085732,2.3134587,-0.79341763,0.7160882,0.032195028,0.2671796,0.3911951,-0.9331674,-0.81780154,-0.88294226,0.41912454,-0.18250486,0.51814806,-0.3615985,-0.3297557,-0.50937164,-0.05552713,-0.49849164,-0.196715,-0.42498004,-0.47013056,0.32463112,0.078124,0.07689039,-0.19559887,0.30449128,-0.04045938,-0.37635982,0.019144781,0.2337479,-0.054921307,-0.15961307,-0.3296338,0.1128355,0.36328462,-0.49868223,0.09313262,-0.40796563,-0.20845106,-0.14773096,0.27717876,-0.26854986,0.39070305,0.42506847,0.021840297,0.289913,-0.49600494,-0.0527539,-0.10956547,0.4666929,0.15515026,0.30833346,0.4708918,-0.013005491,0.06434092,0.25827867,0.497221,-0.041801292,0.26481867,0.13669783,0.52616215,0.48466194,0.19336459,0.3537991,0.046244588,0.4913279,-0.5756424,0.041291766,0.49071658,0.41573754,-0.082617074,-0.14439857,0.2759896,-0.28273976,-0.6953006,-0.33137965,-0.45893258,-0.53628325,-0.23049155,-0.6807244,-0.3363842,-0.4877829,-0.33293086,0.14823508,0.6386259,-0.18624754,0.40848923,0.30932805,-0.3302914,-0.09670147,0.08878204,0.36867386,0.30943617,-0.46008724,-0.34094852,0.56298995,-0.14713217,0.25638434,0.5583681,-0.102749325,0.14320818,-0.23294199,0.4235159,0.38821238,-0.07589258,0.25356132,0.04720828,-0.5838697,-0.068961605,-0.39800224,-0.24995857,-0.5344831,-0.39629698,0.057976156,-0.14156014
Mino,2.1015687,4.3525977,3.6334069,0.26353562,0.13821834,-2.9483721,-9.316788,2.6675837,2.8910446,3.0469565,2.9160755,-0.78132105,-0.5232251,3.2702043,-8.485409,-3.8348432,-5.696605,4.6052146,2.6011405,4.7084093,1.2391081,-1.6103027,-3.7723167,-4.4038987,3.5525181,-2.41039,-0.13105628,0.847068,-0.3665271,-6.3714085,1.1210492,-0.29696742,-1.8398504,7.708417,-5.420925,-8.767428,0.94547457,8.350859,-1.7443141,-1.2990687,3.3433714,0.73960406,-0.214223,-9.801401,-0.68302006,-6.7474804,4.045863,4.450934,5.2676654,-6.341421,-4.2003617,-5.635519,-0.3858504,0.94521004,5.6580825,1.3057046,-4.0655007,-3.4094658,0.45373917,-2.7603931,-1.8953993,1.057521,4.47792,2.331069,4.5243444,-2.2203999,3.0165155,-4.143812,-4.780318,-4.09051,-2.659632,3.093611,4.116444,-3.946935,-4.630195,2.0596454,-1.5772821,-0.65378827,-4.8714404,-1.2360339,-4.516091,4.0576844,2.8284929,0.55995435,0.15573062,-2.1695216,1.7413927,6.396356,-4.3349323,-2.8605165,2.4046526,-0.62629557,-0.75866073,5.307799,-2.4207132,1.0649045,-4.882389,-1.0169674,-3.0773604,-1.2704375,-3.588802,-6.526383,-2.817755,0.43358344,2.9033475,0.40636462,-0.17411736,0.5299854,-0.3739621,-0.31806126,-0.49974322,-0.051706947,-0.5033643,-0.20288056,-0.4248841,-0.47555548,0.31760147,0.06747557,0.08383558,-0.20670858,0.30267376,-0.0494446,-0.3841561,0.028500326,0.21942872,-0.046949603,-0.14460522,-0.33683887,0.1096309,0.3744333,-0.5022458,0.09475279,-0.39740166,-0.21164754,-0.13775171,0.28473467,-0.26096797,0.37746885,0.4321566,0.024836995,0.27788073,-0.5034894,-0.060550187,-0.10332519,0.47470358,0.16761133,0.29598284,0.47515377,-0.012557205,0.056473166,0.2555987,0.5067,-0.049246747,0.27539563,0.14380544,0.5251462,0.4886348,0.20368168,0.3428583,0.04497688,0.50297034,-0.5788275,0.03000664,0.47882074,0.41823885,-0.0812446,-0.15013859,0.280401,-0.27802625,-0.70818394,-0.334555,-0.4500903,-0.54129887,-0.24254331,-0.6958102,-0.34323195,-0.49193767,-0.33574727,0.1597606,0.65179515,-0.18400936,0.4165064,0.3129988,-0.3343357,-0.084812135,0.07621053,0.36154675,0.30269888,-0.46720135,-0.34154788,0.56778467,-0.16111352,0.26566842,0.5679705,-0.11107186,0.13739344,-0.22892365,0.4146736,0.39947152,-0.07929371,0.25597978,0.060280055,-0.58774513,-0.057637498,-0.38396892,-0.23971945,-0.5394922,-0.38771456,0.06015587,-0.1307038
